,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,marketing_strategy,total_nights,total_revenue
538,City Hotel,0,87,2016,March,11,9,1,4,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,53.67,0,1,Check-Out,14-03-2016,Early Booking Discount + Special Request Bonus,5,268.35
539,City Hotel,1,35,2016,March,11,10,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,71.1,0,0,Canceled,04-02-2016,Early Booking Discount,1,71.1
540,City Hotel,1,2,2016,March,11,10,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,89.0,0,0,No-Show,10-03-2016,Last-Minute Deal,1,89.0
541,City Hotel,1,69,2016,March,11,12,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,234.0,0,Transient,150.3,0,1,Canceled,08-01-2016,Early Booking Discount + Special Request Bonus,2,300.6
542,City Hotel,1,69,2016,March,11,12,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,234.0,0,Transient,150.3,0,1,Canceled,08-01-2016,Early Booking Discount + Special Request Bonus,2,300.6
543,City Hotel,1,69,2016,March,11,12,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,72.9,0,1,Canceled,08-01-2016,Early Booking Discount + Special Request Bonus,2,145.8
544,City Hotel,1,35,2016,March,12,14,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,71.1,0,0,No-Show,14-03-2016,Early Booking Discount,3,213.29999999999998
545,City Hotel,0,72,2016,March,12,16,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,81.3,0,1,Check-Out,19-03-2016,Early Booking Discount + Special Request Bonus,3,243.89999999999998
546,City Hotel,0,71,2016,March,12,17,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,234.0,0,Transient-Party,69.05,0,0,Check-Out,19-03-2016,Early Booking Discount,2,138.1
547,City Hotel,0,71,2016,March,12,17,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,234.0,0,Transient-Party,69.0,0,1,Check-Out,19-03-2016,Early Booking Discount + Special Request Bonus,2,138.0
548,City Hotel,0,75,2016,March,13,21,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,234.0,0,Transient-Party,78.15,0,0,Check-Out,23-03-2016,Early Booking Discount,2,156.3
549,City Hotel,0,75,2016,March,13,21,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,234.0,0,Transient-Party,78.0,0,0,Check-Out,23-03-2016,Early Booking Discount,2,156.0
550,City Hotel,0,78,2016,March,13,21,1,5,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,234.0,0,Transient,154.7,0,0,Check-Out,27-03-2016,Early Booking Discount,6,928.1999999999999
551,City Hotel,0,89,2016,March,13,21,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,83.66,0,1,Check-Out,28-03-2016,Early Booking Discount + Special Request Bonus,7,585.62
552,City Hotel,1,32,2016,March,13,25,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,149.4,0,0,Canceled,26-02-2016,Early Booking Discount,2,298.8
553,City Hotel,0,86,2016,March,13,26,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,95.85,0,1,Check-Out,31-03-2016,Early Booking Discount + Special Request Bonus,5,479.25
554,City Hotel,1,5,2016,March,13,26,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,146.0,0,0,Canceled,22-03-2016,Last-Minute Deal,7,1022.0
555,City Hotel,1,68,2016,March,14,29,4,11,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,76.22,0,0,Canceled,21-01-2016,Early Booking Discount,15,1143.3
556,City Hotel,1,102,2016,April,14,2,2,4,2,0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,80.75,0,2,Canceled,05-03-2016,Early Booking Discount + Special Request Bonus,6,484.5
557,City Hotel,1,14,2016,April,15,3,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,89.0,0,1,Canceled,03-04-2016,Generic Marketing + Special Request Bonus,2,178.0
558,City Hotel,1,79,2016,April,15,3,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,95.2,0,0,Canceled,16-01-2016,Early Booking Discount,6,571.2
559,City Hotel,1,46,2016,April,15,4,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,107.1,0,0,Canceled,18-02-2016,Early Booking Discount,2,214.2
560,City Hotel,0,113,2016,April,15,4,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,63.49,0,2,Check-Out,08-04-2016,Early Booking Discount + Special Request Bonus,4,253.96
561,City Hotel,1,95,2016,April,15,5,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,72.8,0,0,Canceled,10-01-2016,Early Booking Discount,2,145.6
562,City Hotel,1,107,2016,April,15,5,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,81.9,0,0,Canceled,01-01-2016,Early Booking Discount,2,163.8
563,City Hotel,1,77,2016,April,15,8,2,6,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,80.75,0,0,Canceled,22-01-2016,Early Booking Discount,8,646.0
564,City Hotel,1,64,2016,April,16,11,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,94.5,0,1,Canceled,14-03-2016,Early Booking Discount + Special Request Bonus,2,189.0
565,City Hotel,1,19,2016,April,16,14,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,131.6,0,0,Canceled,27-03-2016,Generic Marketing,5,658.0
566,City Hotel,1,82,2016,April,16,16,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,109.37,0,0,Canceled,06-03-2016,Early Booking Discount,6,656.22
567,City Hotel,1,56,2016,April,17,17,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,90.0,0,0,Canceled,01-03-2016,Early Booking Discount,2,180.0
568,City Hotel,1,5,2016,April,17,23,0,1,3,1,0,BB,USA,Direct,Direct,0,0,0,E,G,0,No Deposit,14.0,234.0,0,Transient,197.0,0,0,Canceled,23-04-2016,Last-Minute Deal,1,197.0
569,City Hotel,1,80,2016,April,18,24,2,2,2,2,0,HB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,234.0,0,Transient,173.19,0,0,Canceled,09-02-2016,Early Booking Discount,4,692.76
570,City Hotel,1,36,2016,April,18,29,0,1,1,0,0,SC,USA,Offline TA/TO,GDS,0,0,0,A,A,0,No Deposit,195.0,234.0,0,Transient,111.6,0,0,Canceled,19-04-2016,Early Booking Discount,1,111.6
571,City Hotel,1,37,2016,April,18,29,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,126.9,0,0,Canceled,07-04-2016,Early Booking Discount,4,507.6
572,City Hotel,1,53,2016,April,18,30,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,116.1,0,0,Canceled,14-04-2016,Early Booking Discount,1,116.1
573,City Hotel,1,22,2016,April,18,30,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,172.0,0,0,Canceled,15-04-2016,Generic Marketing,2,344.0
574,City Hotel,1,36,2016,April,18,30,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,140.4,0,0,Canceled,11-04-2016,Early Booking Discount,4,561.6
575,City Hotel,1,38,2016,May,19,7,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,135.9,0,0,Canceled,10-04-2016,Early Booking Discount,2,271.8
576,City Hotel,1,49,2016,May,19,7,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,119.85,0,0,Canceled,20-03-2016,Early Booking Discount,7,838.9499999999999
577,City Hotel,1,68,2016,May,19,7,2,4,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,135.15,0,0,Canceled,02-03-2016,Early Booking Discount,6,810.9000000000001
578,City Hotel,1,65,2016,May,20,9,1,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,132.6,0,0,Canceled,05-05-2016,Early Booking Discount,4,530.4
579,City Hotel,1,38,2016,May,20,10,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,159.3,0,0,Canceled,30-04-2016,Early Booking Discount,3,477.90000000000003
580,City Hotel,1,130,2016,May,20,12,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,113.05,0,1,Canceled,11-02-2016,Early Booking Discount + Special Request Bonus,4,452.2
581,City Hotel,1,39,2016,May,20,12,1,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,116.1,0,0,Canceled,03-04-2016,Early Booking Discount,4,464.4
582,City Hotel,0,129,2016,May,20,13,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,121.5,0,1,Check-Out,16-05-2016,Early Booking Discount + Special Request Bonus,3,364.5
583,City Hotel,1,116,2016,May,21,18,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,104.5,0,0,Canceled,23-01-2016,Early Booking Discount,1,104.5
584,City Hotel,1,81,2016,May,21,19,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,116.1,0,0,Canceled,21-04-2016,Early Booking Discount,1,116.1
585,City Hotel,1,29,2016,May,21,20,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,132.72,0,1,Canceled,21-04-2016,Generic Marketing + Special Request Bonus,5,663.6
586,City Hotel,1,23,2016,May,21,21,1,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,234.0,0,Transient,156.0,0,0,Canceled,05-05-2016,Generic Marketing,2,312.0
587,City Hotel,1,76,2016,May,22,22,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,116.1,0,0,Canceled,11-05-2016,Early Booking Discount,1,116.1
588,City Hotel,0,169,2016,May,22,25,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient-Party,123.25,0,0,Check-Out,29-05-2016,Early Booking Discount,4,493.0
589,City Hotel,0,169,2016,May,22,25,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient-Party,123.25,0,0,Check-Out,29-05-2016,Early Booking Discount,4,493.0
590,City Hotel,1,144,2016,May,22,27,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,234.0,0,Transient,118.15,0,1,Canceled,12-01-2016,Early Booking Discount + Special Request Bonus,4,472.6
591,City Hotel,1,144,2016,May,22,27,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,234.0,0,Transient,177.65,0,1,Canceled,12-01-2016,Early Booking Discount + Special Request Bonus,4,710.6
592,City Hotel,1,144,2016,May,22,27,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,234.0,0,Transient,177.65,0,1,Canceled,12-01-2016,Early Booking Discount + Special Request Bonus,4,710.6
593,City Hotel,1,110,2016,June,23,3,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient-Party,143.1,0,0,Canceled,12-05-2016,Early Booking Discount,1,143.1
594,City Hotel,1,37,2016,June,23,4,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,131.4,0,0,Canceled,12-05-2016,Early Booking Discount,2,262.8
595,City Hotel,1,31,2016,June,24,8,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,110.7,0,1,No-Show,08-06-2016,Early Booking Discount + Special Request Bonus,2,221.4
596,City Hotel,1,32,2016,June,24,8,0,4,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,234.0,0,Transient,191.7,0,0,Canceled,30-05-2016,Early Booking Discount,4,766.8
597,City Hotel,1,16,2016,June,24,11,0,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,234.0,0,Transient,221.0,0,0,Canceled,28-05-2016,Generic Marketing,1,221.0
598,City Hotel,1,53,2016,June,25,12,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,234.0,0,Transient,129.2,0,1,Canceled,09-05-2016,Early Booking Discount + Special Request Bonus,1,129.2
599,City Hotel,1,154,2016,June,25,12,2,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,234.0,0,Transient,189.9,0,0,Canceled,11-01-2016,Early Booking Discount,3,569.7
600,City Hotel,1,153,2016,June,25,12,2,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,234.0,0,Transient,189.9,0,0,Canceled,18-01-2016,Early Booking Discount,3,569.7
601,City Hotel,1,146,2016,June,25,12,2,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,234.0,0,Transient,178.2,0,3,Canceled,09-05-2016,Early Booking Discount + Special Request Bonus,3,534.5999999999999
602,City Hotel,1,160,2016,June,25,12,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,234.0,0,Transient-Party,103.22,0,1,Canceled,11-01-2016,Early Booking Discount + Special Request Bonus,4,412.88
603,City Hotel,1,159,2016,June,25,12,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,234.0,0,Transient-Party,103.21,0,0,Canceled,11-01-2016,Early Booking Discount,4,412.84
604,City Hotel,1,120,2016,June,25,13,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient-Party,140.4,0,0,Canceled,12-05-2016,Early Booking Discount,1,140.4
605,City Hotel,1,28,2016,June,26,21,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,147.0,0,2,No-Show,21-06-2016,Generic Marketing + Special Request Bonus,1,147.0
606,City Hotel,1,28,2016,June,26,21,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,126.0,0,1,No-Show,21-06-2016,Generic Marketing + Special Request Bonus,1,126.0
607,City Hotel,1,37,2016,June,27,26,2,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,115.32,0,0,Canceled,27-05-2016,Early Booking Discount,3,345.96
608,City Hotel,1,59,2016,June,27,27,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,101.1,0,0,Canceled,18-06-2016,Early Booking Discount,3,303.29999999999995
609,City Hotel,1,59,2016,June,27,27,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,101.1,0,0,Canceled,18-06-2016,Early Booking Discount,3,303.29999999999995
610,City Hotel,1,129,2016,June,27,27,1,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,80.75,0,1,Canceled,13-03-2016,Early Booking Discount + Special Request Bonus,5,403.75
611,City Hotel,1,89,2016,June,27,27,1,5,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,143.7,0,0,Canceled,31-03-2016,Early Booking Discount,6,862.1999999999999
612,City Hotel,1,90,2016,June,27,28,1,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,114.3,0,0,Canceled,31-03-2016,Early Booking Discount,6,685.8
613,City Hotel,1,123,2016,June,27,28,2,6,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,126.86,0,0,Canceled,29-02-2016,Early Booking Discount,8,1014.88
614,City Hotel,0,206,2016,June,27,30,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11.0,234.0,0,Transient,101.83,0,0,Check-Out,04-07-2016,Early Booking Discount,4,407.32
615,City Hotel,1,113,2016,July,27,1,2,6,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,138.55,0,0,Canceled,24-05-2016,Early Booking Discount,8,1108.4
616,City Hotel,1,81,2016,July,28,3,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,103.5,0,1,Canceled,30-06-2016,Early Booking Discount + Special Request Bonus,3,310.5
617,City Hotel,1,101,2016,July,28,3,2,5,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,103.5,0,0,Canceled,20-05-2016,Early Booking Discount,7,724.5
618,City Hotel,1,2,2016,July,28,4,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,74.78223350253808,234.0,0,Transient,116.45,0,0,Canceled,03-07-2016,Last-Minute Deal,1,116.45
619,City Hotel,1,23,2016,July,28,5,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,145.0,0,0,No-Show,05-07-2016,Generic Marketing,2,290.0
620,City Hotel,1,11,2016,July,28,5,2,6,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,145.0,0,0,No-Show,05-07-2016,Generic Marketing,8,1160.0
621,City Hotel,1,24,2016,July,28,7,1,3,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,234.0,0,Transient,187.0,0,0,Canceled,05-07-2016,Generic Marketing,4,748.0
622,City Hotel,1,10,2016,July,28,9,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,2,No Deposit,14.0,234.0,0,Transient,99.52,0,0,No-Show,09-07-2016,Generic Marketing,1,99.52
623,City Hotel,1,113,2016,July,29,10,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,103.5,0,0,Canceled,28-03-2016,Early Booking Discount,1,103.5
624,City Hotel,1,126,2016,July,29,11,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient-Party,73.12,0,0,Canceled,11-07-2016,Early Booking Discount,3,219.36
625,City Hotel,1,128,2016,July,29,11,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient-Party,140.7,0,0,Canceled,05-03-2016,Early Booking Discount,3,422.09999999999997
626,City Hotel,1,60,2016,July,29,11,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,120.6,0,0,Canceled,13-06-2016,Early Booking Discount,5,603.0
627,City Hotel,1,60,2016,July,29,12,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,105.3,0,0,Canceled,17-05-2016,Early Booking Discount,1,105.3
628,City Hotel,1,92,2016,July,29,14,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,234.0,0,Transient,177.3,0,0,Canceled,14-04-2016,Early Booking Discount,2,354.6
629,City Hotel,1,99,2016,July,29,16,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,94.5,0,1,Canceled,11-07-2016,Early Booking Discount + Special Request Bonus,3,283.5
630,City Hotel,1,134,2016,July,30,17,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,94.5,0,1,Canceled,08-07-2016,Early Booking Discount + Special Request Bonus,1,94.5
631,City Hotel,1,68,2016,July,31,24,2,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,121.5,0,0,Canceled,24-05-2016,Early Booking Discount,3,364.5
632,City Hotel,1,131,2016,July,31,25,1,1,1,1,0,HB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,164.25,0,0,Canceled,26-06-2016,Early Booking Discount,2,328.5
633,City Hotel,1,61,2016,July,31,26,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,94.5,0,0,Canceled,15-06-2016,Early Booking Discount,2,189.0
634,City Hotel,1,0,2016,August,32,1,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,109.0,0,1,No-Show,01-08-2016,Last-Minute Deal + Special Request Bonus,1,109.0
635,City Hotel,1,119,2016,August,32,5,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,144.45,0,0,Canceled,17-04-2016,Early Booking Discount,4,577.8
636,City Hotel,1,116,2016,August,32,5,2,5,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,145.41,0,0,Canceled,18-04-2016,Early Booking Discount,7,1017.87
637,City Hotel,1,34,2016,August,33,10,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,168.3,0,0,Canceled,09-07-2016,Early Booking Discount,1,168.3
638,City Hotel,1,34,2016,August,33,10,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,149.4,0,0,Canceled,09-07-2016,Early Booking Discount,1,149.4
639,City Hotel,1,151,2016,August,33,13,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,103.5,0,0,Canceled,25-03-2016,Early Booking Discount,2,207.0
640,City Hotel,1,143,2016,August,33,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,114.3,0,0,Canceled,24-03-2016,Early Booking Discount,2,228.6
641,City Hotel,1,151,2016,August,33,13,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,103.5,0,0,Canceled,25-03-2016,Early Booking Discount,2,207.0
642,City Hotel,1,143,2016,August,33,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,114.3,0,0,Canceled,24-03-2016,Early Booking Discount,2,228.6
643,City Hotel,1,125,2016,August,34,20,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,137.7,0,1,Canceled,16-08-2016,Early Booking Discount + Special Request Bonus,2,275.4
644,City Hotel,1,94,2016,August,35,24,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,131.4,0,0,Canceled,20-07-2016,Early Booking Discount,4,525.6
645,City Hotel,1,54,2016,August,35,26,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,234.0,0,Transient,125.1,0,0,Canceled,25-08-2016,Early Booking Discount,1,125.1
646,City Hotel,1,127,2016,August,35,26,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,128.7,0,0,Canceled,26-06-2016,Early Booking Discount,2,257.4
647,City Hotel,1,105,2016,August,35,26,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,150.3,0,0,Canceled,05-06-2016,Early Booking Discount,3,450.90000000000003
648,City Hotel,1,105,2016,August,35,26,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,131.4,0,0,Canceled,05-06-2016,Early Booking Discount,3,394.20000000000005
649,City Hotel,1,176,2016,August,35,27,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,96.3,0,0,Canceled,20-03-2016,Early Booking Discount,2,192.6
650,City Hotel,1,52,2016,August,35,27,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,150.9,0,1,Canceled,14-08-2016,Early Booking Discount + Special Request Bonus,3,452.70000000000005
651,City Hotel,1,84,2016,August,36,28,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,159.3,0,0,Canceled,30-07-2016,Early Booking Discount,3,477.90000000000003
652,City Hotel,1,50,2016,September,36,2,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,99.0,0,0,Canceled,16-07-2016,Early Booking Discount,1,99.0
653,City Hotel,1,193,2016,September,36,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,108.9,0,1,Canceled,28-05-2016,Early Booking Discount + Special Request Bonus,1,108.9
