hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,193,2016,September,36,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,108.9,0,1,Canceled,28-05-2016
City Hotel,1,29,2016,September,37,4,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.15,0,1,Canceled,01-09-2016
City Hotel,1,12,2016,September,37,4,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,154,0,0,Canceled,23-08-2016
City Hotel,1,62,2016,September,37,4,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,,0,Transient,96.23,0,0,Canceled,04-07-2016
City Hotel,1,62,2016,September,37,4,2,2,0,2,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,,0,Transient,96.23,0,0,Canceled,04-07-2016
City Hotel,1,243,2016,September,37,4,4,6,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,89.17,0,0,Canceled,05-01-2016
City Hotel,1,11,2016,September,37,5,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,154,0,0,Canceled,26-08-2016
City Hotel,1,49,2016,September,37,5,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,115.5,0,1,Canceled,25-08-2016
City Hotel,1,57,2016,September,37,7,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,87.3,0,3,No-Show,07-09-2016
City Hotel,1,25,2016,September,37,9,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,,0,Transient,106.2,0,0,Canceled,31-08-2016
City Hotel,1,25,2016,September,37,9,0,1,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,,0,Transient,106.2,0,0,Canceled,31-08-2016
City Hotel,1,56,2016,September,38,11,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,125.1,0,0,Canceled,17-07-2016
City Hotel,1,61,2016,September,38,12,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,125.1,0,0,Canceled,27-07-2016
City Hotel,1,198,2016,September,38,15,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,116.1,0,3,Canceled,21-08-2016
City Hotel,1,205,2016,September,38,15,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,,0,Transient,116.1,0,0,Canceled,17-03-2016
City Hotel,1,2,2016,September,38,16,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,169,0,0,Canceled,16-09-2016
City Hotel,1,5,2016,September,38,17,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,159,0,1,Canceled,13-09-2016
City Hotel,1,255,2016,September,39,20,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9,,0,Transient,122.83,0,0,Canceled,20-02-2016
City Hotel,1,14,2016,September,39,22,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,184,0,2,Canceled,15-09-2016
City Hotel,1,14,2016,September,39,22,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,184,0,2,Canceled,15-09-2016
City Hotel,1,14,2016,September,39,22,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,184,0,2,Canceled,15-09-2016
City Hotel,1,12,2016,September,40,25,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,149,0,0,Canceled,17-09-2016
City Hotel,1,13,2016,September,40,25,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,149,0,0,Canceled,13-09-2016
City Hotel,1,44,2016,September,40,25,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,149.4,0,0,Canceled,13-08-2016
City Hotel,1,253,2016,September,40,26,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,2,0,0,Canceled,18-01-2016
City Hotel,1,253,2016,September,40,26,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,2,0,0,Canceled,18-01-2016
City Hotel,0,274,2016,September,40,27,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,115.2,0,1,Check-Out,29-09-2016
City Hotel,1,2,2016,September,40,28,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient,0,0,1,Canceled,26-09-2016
City Hotel,1,47,2016,October,41,2,2,0,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,,0,Transient,127,0,1,Canceled,19-08-2016
City Hotel,1,39,2016,October,41,2,2,0,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,1,No Deposit,195,,0,Transient,134,0,1,Canceled,19-09-2016
City Hotel,1,26,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,,0,Transient,147,0,0,Canceled,08-09-2016
City Hotel,1,26,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,,0,Transient,147,0,0,Canceled,10-09-2016
City Hotel,1,31,2016,October,41,2,2,1,1,0,0,SC,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,,0,Transient,114.3,0,1,Canceled,04-09-2016
City Hotel,1,122,2016,October,41,4,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,,0,Transient,108,0,1,No-Show,04-10-2016
City Hotel,1,196,2016,October,41,8,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,122.4,0,0,Canceled,16-08-2016
City Hotel,1,205,2016,October,41,8,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,26-03-2016
City Hotel,1,35,2016,October,42,11,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,151.5,0,1,Canceled,09-09-2016
City Hotel,1,99,2016,October,42,12,0,4,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14,,0,Transient,187.2,0,0,Canceled,06-07-2016
City Hotel,1,97,2016,October,42,12,1,4,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,3,No Deposit,14,,0,Transient,176.8,0,0,No-Show,12-10-2016
City Hotel,1,59,2016,October,42,13,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,128.7,0,0,Canceled,10-10-2016
City Hotel,1,54,2016,October,42,13,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,139.5,0,3,Canceled,03-10-2016
City Hotel,1,32,2016,October,42,15,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,161.33,0,0,Canceled,14-09-2016
City Hotel,1,103,2016,October,43,17,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,118.8,0,3,Canceled,13-10-2016
City Hotel,1,46,2016,October,44,25,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,112.67,0,1,Canceled,15-09-2016
City Hotel,1,30,2016,November,45,2,4,9,1,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,186.22,0,0,Canceled,29-10-2016
City Hotel,1,30,2016,November,45,2,4,9,1,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,186.22,0,1,Canceled,29-10-2016
City Hotel,1,30,2016,November,45,2,4,9,1,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,186.22,0,1,Canceled,29-10-2016
City Hotel,1,74,2016,November,45,4,2,6,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,155.5,0,0,Canceled,01-09-2016
City Hotel,1,76,2016,November,46,6,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Canceled,31-10-2016
City Hotel,1,68,2016,November,46,7,1,3,1,0,0,BB,USA,Online TA,GDS,0,0,0,E,E,2,No Deposit,195,,0,Transient,220,0,2,No-Show,07-11-2016
City Hotel,1,109,2016,November,46,8,0,4,1,0,0,BB,USA,Offline TA/TO,GDS,0,0,0,E,E,0,No Deposit,195,,0,Transient,216,0,1,Canceled,01-08-2016
City Hotel,1,17,2016,November,46,9,0,4,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,,0,Transient,178.75,0,0,Canceled,24-10-2016
City Hotel,1,28,2016,November,46,11,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,166.67,0,0,No-Show,11-11-2016
City Hotel,1,20,2016,November,46,11,2,5,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,77.71,0,0,Canceled,24-10-2016
City Hotel,1,131,2016,November,47,13,2,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,85.27,0,1,Canceled,06-09-2016
City Hotel,1,49,2016,November,47,19,2,5,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,0,Canceled,03-10-2016
City Hotel,1,37,2016,December,49,2,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,1,No-Show,02-12-2016
City Hotel,1,37,2016,December,49,2,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,1,No-Show,02-12-2016
City Hotel,1,31,2016,December,50,4,5,10,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,,0,Transient,87.41,0,2,No-Show,04-12-2016
City Hotel,1,0,2016,December,50,9,4,7,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,71.25,0,0,No-Show,09-12-2016
City Hotel,1,58,2016,December,51,12,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,0,Canceled,15-10-2016
City Hotel,1,18,2016,December,51,17,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,0,Canceled,07-12-2016
City Hotel,1,88,2016,December,51,17,2,5,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,,0,Transient,119,0,1,Canceled,16-12-2016
City Hotel,1,220,2016,December,52,21,1,4,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,104.55,0,0,Canceled,20-07-2016
City Hotel,1,84,2016,December,52,22,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,0,Canceled,16-12-2016
City Hotel,1,84,2016,December,52,22,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,122,0,0,Canceled,16-12-2016
City Hotel,1,89,2016,December,52,22,2,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,119,0,1,Canceled,29-09-2016
City Hotel,1,89,2016,December,52,22,2,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,1,Canceled,29-09-2016
City Hotel,1,94,2016,December,52,23,2,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,119,0,1,Canceled,26-09-2016
City Hotel,1,94,2016,December,52,23,2,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,119,0,1,Canceled,26-09-2016
City Hotel,1,20,2016,December,53,25,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88,0,2,Canceled,08-12-2016
City Hotel,1,223,2016,December,53,26,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,69.09,0,0,Canceled,18-05-2016
City Hotel,1,223,2016,December,53,26,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,69.09,0,0,Canceled,18-05-2016
City Hotel,1,237,2016,December,53,28,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,95.56,0,0,Canceled,13-06-2016
City Hotel,1,237,2016,December,53,28,2,5,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,80.26,0,0,Canceled,13-06-2016
City Hotel,1,237,2016,December,53,28,2,5,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,,0,Transient,148.26,0,0,Canceled,13-06-2016
City Hotel,1,28,2017,January,1,4,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,96,0,3,Canceled,07-12-2016
City Hotel,1,195,2017,January,1,4,0,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,0,Canceled,21-11-2016
City Hotel,1,75,2017,January,1,7,1,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,86.4,0,1,Canceled,03-11-2016
City Hotel,1,12,2017,January,2,14,2,6,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,114.28,0,2,Canceled,04-01-2017
City Hotel,1,21,2017,January,3,16,1,5,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,95.16,0,0,Canceled,06-01-2017
City Hotel,1,22,2017,January,3,16,1,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,99.24,0,0,Canceled,26-12-2016
City Hotel,1,69,2017,January,4,25,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,,0,Transient,88,0,0,Canceled,30-12-2016
City Hotel,1,30,2017,January,4,28,2,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,120.33,0,0,Canceled,02-01-2017
City Hotel,1,65,2017,February,5,2,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,1,Canceled,09-01-2017
City Hotel,1,28,2017,February,6,10,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,160,0,0,Canceled,18-01-2017
City Hotel,1,76,2017,February,7,16,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88.4,0,0,Canceled,28-12-2016
City Hotel,1,32,2017,February,8,24,2,4,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,100.3,0,1,Canceled,07-02-2017
City Hotel,1,29,2017,March,9,3,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,100.3,0,0,Canceled,16-02-2017
City Hotel,1,58,2017,March,10,5,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,0,Canceled,07-01-2017
City Hotel,1,82,2017,March,10,5,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,91.8,0,0,Canceled,24-02-2017
City Hotel,1,104,2017,March,10,10,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,97.2,0,0,Canceled,24-02-2017
City Hotel,1,6,2017,March,10,10,2,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,152,0,0,Canceled,08-03-2017
City Hotel,1,45,2017,March,10,11,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,198,0,0,Canceled,26-01-2017
City Hotel,1,15,2017,March,10,11,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,121.33,0,0,Canceled,25-02-2017
City Hotel,1,43,2017,March,10,11,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,100.3,0,1,Canceled,28-01-2017
City Hotel,1,45,2017,March,11,16,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,97.2,0,0,Canceled,07-02-2017
City Hotel,1,72,2017,March,11,17,0,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9,,0,Transient,160.2,0,0,Canceled,17-03-2017
City Hotel,1,110,2017,March,11,18,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,,0,Transient,106.2,0,2,Canceled,17-03-2017
City Hotel,1,28,2017,March,12,21,0,4,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,127.93,0,1,Canceled,15-03-2017
City Hotel,1,20,2017,March,12,22,1,4,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,200,0,0,Canceled,10-03-2017
City Hotel,1,31,2017,March,12,25,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,198,0,0,Canceled,22-02-2017
City Hotel,1,112,2017,March,13,26,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.2,0,2,Canceled,18-02-2017
City Hotel,1,106,2017,March,13,28,0,5,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.64,0,2,Canceled,03-01-2017
City Hotel,1,52,2017,March,13,30,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88.2,0,0,Canceled,05-03-2017
City Hotel,1,208,2017,April,13,1,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,2,Canceled,03-10-2016
City Hotel,1,169,2017,April,14,3,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,0,Canceled,03-12-2016
City Hotel,1,111,2017,April,14,8,2,6,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,136.13,0,0,Canceled,26-12-2016
City Hotel,1,52,2017,April,15,9,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,27-03-2017
City Hotel,1,52,2017,April,15,9,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,27-03-2017
City Hotel,1,202,2017,April,15,9,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,166,0,0,Canceled,19-09-2016
City Hotel,1,202,2017,April,15,9,2,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,,0,Transient,229,0,0,Canceled,19-09-2016
City Hotel,1,55,2017,April,15,9,2,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,0,Canceled,04-04-2017
City Hotel,1,10,2017,April,15,10,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,04-04-2017
City Hotel,1,11,2017,April,15,14,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,138.33,0,0,Canceled,06-04-2017
City Hotel,1,60,2017,April,15,15,0,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,,0,Transient,230,0,0,Canceled,12-03-2017
City Hotel,1,4,2017,April,15,15,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,155,0,0,Canceled,14-04-2017
City Hotel,1,196,2017,April,16,16,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,1,Canceled,12-12-2016
City Hotel,1,34,2017,April,16,17,1,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,129,0,0,Canceled,22-03-2017
City Hotel,1,144,2017,April,16,17,1,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,24-11-2016
City Hotel,1,15,2017,April,16,17,1,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,07-04-2017
City Hotel,1,59,2017,April,16,18,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,239,0,0,Canceled,19-03-2017
City Hotel,1,90,2017,April,16,18,0,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135,0,1,Canceled,06-04-2017
City Hotel,1,316,2017,April,16,21,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,109.8,0,0,Canceled,09-06-2016
City Hotel,1,316,2017,April,16,21,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,93.5,0,0,Canceled,23-03-2017
City Hotel,1,316,2017,April,16,21,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,93.5,0,0,Canceled,23-03-2017
City Hotel,1,316,2017,April,16,21,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,109.8,0,0,Canceled,09-06-2016
City Hotel,1,54,2017,April,17,23,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,171,0,0,Canceled,02-03-2017
City Hotel,1,37,2017,April,17,24,1,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,224,0,0,Canceled,18-03-2017
City Hotel,1,58,2017,April,17,26,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,198,0,0,Canceled,01-03-2017
City Hotel,1,78,2017,April,17,28,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,,0,Transient,108,0,0,Canceled,24-04-2017
City Hotel,1,134,2017,April,17,28,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,191.25,0,2,Canceled,22-03-2017
City Hotel,1,10,2017,April,17,29,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,190,0,2,Canceled,21-04-2017
City Hotel,1,26,2017,April,17,29,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,03-04-2017
City Hotel,1,63,2017,May,18,1,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,144,0,0,Canceled,01-03-2017
City Hotel,1,43,2017,May,18,1,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,149,0,0,Canceled,23-03-2017
City Hotel,1,228,2017,May,18,1,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,1,Canceled,17-09-2016
City Hotel,1,148,2017,May,18,1,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Canceled,31-03-2017
City Hotel,1,228,2017,May,18,1,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,110,0,1,Canceled,26-03-2017
City Hotel,1,61,2017,May,18,1,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,126,0,0,Canceled,23-03-2017
City Hotel,1,5,2017,May,18,1,1,2,1,0,0,SC,USA,Offline TA/TO,GDS,0,0,0,E,E,1,No Deposit,195,,0,Transient,190,0,1,No-Show,01-05-2017
City Hotel,1,12,2017,May,18,1,1,2,1,0,0,BB,USA,Offline TA/TO,GDS,0,0,0,E,E,0,No Deposit,195,,0,Transient,6,0,0,Canceled,21-04-2017
City Hotel,1,327,2017,May,18,2,0,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,09-06-2016
City Hotel,1,327,2017,May,18,2,0,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,09-06-2016
City Hotel,1,102,2017,May,18,2,0,4,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,111,0,1,Canceled,05-04-2017
City Hotel,1,40,2017,May,18,2,0,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,149,0,0,Canceled,25-03-2017
City Hotel,1,82,2017,May,18,3,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,19-04-2017
City Hotel,1,82,2017,May,18,3,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,16-04-2017
City Hotel,1,9,2017,May,18,3,0,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,150,0,1,Canceled,26-04-2017
City Hotel,1,83,2017,May,18,3,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135,0,0,Canceled,09-02-2017
